id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
Sha256_001292F5D96AD80EDB55D3129C58DD7D725AC7A05CE0DD8240E6650B8E66FAC7,3097.720329256317,1067.399618094233,988.0664377986025,878.5885393759427,805.9490499747905,764.6005173224174,737.6904934984726,698.8156459162476,667.5407798069689,638.7628232918622,557.3953373791063,529.9325747599678,494.22361975352067,412.7647993893365,300.1225130206241,276.5742120110158,2.339874437579387e-13,2.339874437579387e-13,2.339874437579387e-13,2.339874437579387e-13,2.339874437579387e-13,2.339874437579387e-13,2.339874437579387e-13,2.339874437579387e-13,2.339874437579387e-13,2.339874437579387e-13,2.339874437579387e-13,2.339874437579387e-13,2.339874437579387e-13,2.339874437579387e-13,2.339874437579387e-13,7.886314911158258e-14
Sha256_0017D9812F0B785FE4CF714730ADCFAA806CA055C3CDCAF650A72395D881C647,3144.266386816961,1086.2541150194645,985.1141539294774,954.503521132208,836.2089115827067,815.0962955805022,767.3983487440007,729.6816349296715,644.0932240122161,540.6696393058924,505.39037052170073,496.4509015978412,435.7583135110868,373.4069892475121,322.35008538101295,302.4249658431418,2.2196373126636285e-13,2.2196373126636285e-13,2.2196373126636285e-13,2.2196373126636285e-13,2.2196373126636285e-13,2.2196373126636285e-13,2.2196373126636285e-13,2.2196373126636285e-13,2.2196373126636285e-13,2.2196373126636285e-13,2.2196373126636285e-13,2.2196373126636285e-13,2.2196373126636285e-13,2.2196373126636285e-13,2.2196373126636285e-13,1.3773415450531792e-13
Sha256_00009E4BDE4E49B5F6F83EF2F0093288842ACB813DA515F226A0B08BAC375D50,3008.6688184764303,1086.4042816887197,1024.2055677786861,932.8667125961892,858.2409650867545,788.3208405574575,765.1617113101602,714.2250873554875,704.741868646335,611.4909795353648,533.712570116021,513.7176378162005,441.3466624578928,377.0940718282797,288.31494531066386,267.73783016986357,2.116496063453097e-13,2.116496063453097e-13,2.116496063453097e-13,2.116496063453097e-13,2.116496063453097e-13,2.116496063453097e-13,2.116496063453097e-13,2.116496063453097e-13,2.116496063453097e-13,2.116496063453097e-13,2.116496063453097e-13,2.116496063453097e-13,2.116496063453097e-13,2.116496063453097e-13,2.116496063453097e-13,1.4603758503517106e-13
Sha256_00202653AC60DB5F9FB2406448AD073480D1700BC08A100C4625ED946A46B289,3108.234301009661,1063.8615714413409,1010.3742486342668,950.3526937479288,828.6749401578483,795.4349881446897,739.5169188961167,692.9524974476593,640.2201680136977,587.0749392167753,537.3649527434402,482.3342348714685,454.21018484795053,395.74526892812037,360.06320424838606,273.0408995940985,2.2261274940964716e-13,2.2261274940964716e-13,2.2261274940964716e-13,2.2261274940964716e-13,2.2261274940964716e-13,2.2261274940964716e-13,2.2261274940964716e-13,2.2261274940964716e-13,2.2261274940964716e-13,2.2261274940964716e-13,2.2261274940964716e-13,2.2261274940964716e-13,2.2261274940964716e-13,2.2261274940964716e-13,2.2261274940964716e-13,1.1129132826242244e-13
Sha256_00160C4DC289B6B7E5D553378823B68C1AF4367FC955CD248F0563999A0F7BCF,2913.5019689574137,1078.2996056906675,1036.275480599138,947.9752003448924,897.7533589766783,796.1882313000059,728.3754326925073,681.0600065034473,622.9172000063443,569.4613221544398,541.6051887550899,477.66398094432634,464.2939518933778,409.5237770105777,331.3955622788373,284.9374973466465,2.0050475431122612e-13,2.0050475431122612e-13,2.0050475431122612e-13,2.0050475431122612e-13,2.0050475431122612e-13,2.0050475431122612e-13,2.0050475431122612e-13,2.0050475431122612e-13,2.0050475431122612e-13,2.0050475431122612e-13,2.0050475431122612e-13,2.0050475431122612e-13,2.0050475431122612e-13,2.0050475431122612e-13,2.0050475431122612e-13,8.587521587006329e-14
Sha256_001266A0561915B54080D93ABE994D321A693A4321903AC81D4EE27484E4FBCA,3127.79509913595,1069.6305767707545,932.4478415457053,924.8914052297124,877.6723402481158,848.4356994776131,777.7474436696671,714.8012087758417,658.350504061866,607.4296231545163,550.3570504607085,512.3108836660041,393.37377149842115,330.6245960578412,300.1142815784062,237.89880994478457,2.7011006706453957e-13,2.4774976245558306e-13,2.4774976245558306e-13,2.4774976245558306e-13,2.4774976245558306e-13,2.4774976245558306e-13,2.4774976245558306e-13,2.4774976245558306e-13,2.4774976245558306e-13,2.4774976245558306e-13,2.4774976245558306e-13,2.4774976245558306e-13,2.4774976245558306e-13,2.4774976245558306e-13,2.4774976245558306e-13,2.4774976245558306e-13
Sha256_0004C7BAB4842E52BC2FF22A906E7A61E38381A134FF56ACE104F523DC12A91E,3038.009486236289,1094.0673908153246,996.2008671034224,853.4848675063968,845.5197705953785,786.7728642361423,767.0454143474122,741.1102149331357,686.2980645366173,639.3826865507725,551.1756045027206,544.9165324991369,469.75513025492273,376.70975103791875,361.8345328299289,231.2918130493941,2.1802905491119472e-13,2.1802905491119472e-13,2.1802905491119472e-13,2.1802905491119472e-13,2.1802905491119472e-13,2.1802905491119472e-13,2.1802905491119472e-13,2.1802905491119472e-13,2.1802905491119472e-13,2.1802905491119472e-13,2.1802905491119472e-13,2.1802905491119472e-13,2.1802905491119472e-13,2.1802905491119472e-13,2.1802905491119472e-13,9.163124167939376e-14
Sha256_000781964E5C98537205E602C89D87456908EC814242ED4AFE4097C96988EF97,3031.545765687051,1115.9294088157917,1015.1457807200028,922.6870946942478,830.7572693379624,786.5041248995993,757.5396691762971,720.5142674062389,651.2903082464866,560.3564478628597,512.9337569641376,461.32937035258965,447.4903097478607,401.6137872769788,350.86313461556006,313.6964509846789,2.1614947869443163e-13,2.1614947869443163e-13,2.1614947869443163e-13,2.1614947869443163e-13,2.1614947869443163e-13,2.1614947869443163e-13,2.1614947869443163e-13,2.1614947869443163e-13,2.1614947869443163e-13,2.1614947869443163e-13,2.1614947869443163e-13,2.1614947869443163e-13,2.1614947869443163e-13,2.1614947869443163e-13,2.1614947869443163e-13,9.731111912306427e-14
Sha256_00157981A53AD5AB6BEA945B61104A15473430078A8320F063BA045B7256C982,2819.72672383612,1171.8390573351849,1029.901795990821,904.3713857237433,822.2590715534442,788.9135789963664,773.8532864496473,705.1038817583889,627.414752561998,593.7768552995233,565.4669270587121,525.7418168803166,456.94077235466034,440.673317120882,369.08129061880487,249.44485323987985,2.1430892899957799e-13,2.1430892899957799e-13,2.1430892899957799e-13,2.1430892899957799e-13,2.1430892899957799e-13,2.1430892899957799e-13,2.1430892899957799e-13,2.1430892899957799e-13,2.1430892899957799e-13,2.1430892899957799e-13,2.1430892899957799e-13,2.1430892899957799e-13,2.1430892899957799e-13,2.1430892899957799e-13,2.1430892899957799e-13,1.192957361743584e-13
Sha256_000E302D7E4F6A413000881AEE9485F74709BE713E1A3248941FF21175497975,3062.0652925982613,1106.7005748081203,966.4327512954868,923.2003691824704,867.7771619912137,783.6546904636901,748.040254568668,702.8238368645821,648.3121997001946,643.6258859270972,547.3803614505808,507.9738131180243,446.8802257077134,355.5668878733969,348.37288733139997,252.40303391729984,2.1216022133673355e-13,2.1216022133673355e-13,2.1216022133673355e-13,2.1216022133673355e-13,2.1216022133673355e-13,2.1216022133673355e-13,2.1216022133673355e-13,2.1216022133673355e-13,2.1216022133673355e-13,2.1216022133673355e-13,2.1216022133673355e-13,2.1216022133673355e-13,2.1216022133673355e-13,2.1216022133673355e-13,2.1216022133673355e-13,3.589368605688244e-14
Sha256_001785F1A0BD2D5AEBAF10F7B661D57292C6967CD900F2C1C6C0062466FA165B,3039.284945420994,1055.200850068735,1033.628408713898,857.3299541672603,823.4653471146972,788.4804991082129,711.9915663075858,688.8956677329013,655.3444665434403,618.6893020788217,549.7630848090213,520.3309153498478,426.2544512277072,369.18753097500746,342.47850452462393,255.6258839554257,2.1068886781107138e-13,2.1068886781107138e-13,2.1068886781107138e-13,2.1068886781107138e-13,2.1068886781107138e-13,2.1068886781107138e-13,2.1068886781107138e-13,2.1068886781107138e-13,2.1068886781107138e-13,2.1068886781107138e-13,2.1068886781107138e-13,2.1068886781107138e-13,2.1068886781107138e-13,2.1068886781107138e-13,2.1068886781107138e-13,1.5819052297630567e-13
Sha256_000698468B50284F7B2EDFB4A3FA47B8879557B7EDBC3FE07C7A536223E2F6BD,2958.5143251981103,1037.3726129590336,995.2505989032022,957.6296804210001,886.3084144381328,819.1519481828493,778.6401390937816,731.402716539435,656.7267703823533,578.5405876551873,554.8798813489556,495.78962512399016,473.89989618839996,447.2961500245065,395.4103382213369,293.7042385475081,2.0594930371167971e-13,2.0594930371167971e-13,2.0594930371167971e-13,2.0594930371167971e-13,2.0594930371167971e-13,2.0594930371167971e-13,2.0594930371167971e-13,2.0594930371167971e-13,2.0594930371167971e-13,2.0594930371167971e-13,2.0594930371167971e-13,2.0594930371167971e-13,2.0594930371167971e-13,2.0594930371167971e-13,2.0594930371167971e-13,5.274417905898276e-14
Sha256_00237366D7B0CE81276235AD1B49A59DBACA58371AF84ECEFF4FD34C7FBC0F8C,3101.02812548781,1162.1879527541528,938.1596054311113,903.1328132857562,868.9583532777199,794.9288441639258,756.1217644026093,730.0444994682853,653.8936409638511,609.9838519691804,552.0653009561369,526.9171293964363,475.7309320116871,399.2956826514984,376.7354961012137,319.85039609430197,2.177527779238952e-13,2.177527779238952e-13,2.177527779238952e-13,2.177527779238952e-13,2.177527779238952e-13,2.177527779238952e-13,2.177527779238952e-13,2.177527779238952e-13,2.177527779238952e-13,2.177527779238952e-13,2.177527779238952e-13,2.177527779238952e-13,2.177527779238952e-13,2.177527779238952e-13,2.177527779238952e-13,1.723741679633499e-13
Sha256_00048297159991CC72B270A474FF5F4AC4710A9248A2F909C2D78B9C9A5457A0,2962.9314317621806,1051.4536503984875,1027.9180171626167,945.5892915534703,828.4177460533708,756.6090158756704,728.6409254499551,714.6545479760518,669.5888200785478,599.7099834495738,571.6599383142456,495.70867063009246,434.5930350580265,346.89748898380583,320.25709289192434,261.14958242546294,2.1526131069761627e-13,2.1526131069761627e-13,2.1526131069761627e-13,2.1526131069761627e-13,2.1526131069761627e-13,2.1526131069761627e-13,2.1526131069761627e-13,2.1526131069761627e-13,2.1526131069761627e-13,2.1526131069761627e-13,2.1526131069761627e-13,2.1526131069761627e-13,2.1526131069761627e-13,2.1526131069761627e-13,2.1526131069761627e-13,9.404896060583383e-14
Sha256_0023D90A965B1263AC94645EF5E041BABFCC4185538DAF98A85B7B51C6A1196B,3101.2154948834423,1076.0809568378636,1006.9105306203012,912.140201372738,858.4835981449977,800.7611046556938,741.1281452894863,686.7004446946435,617.8294415581765,583.2977987515096,516.8906663117248,489.91297760825694,470.2929761375672,401.98030934779,353.34961174043775,290.3755730696638,2.441503009748729e-13,2.441503009748729e-13,2.441503009748729e-13,2.441503009748729e-13,2.441503009748729e-13,2.441503009748729e-13,2.441503009748729e-13,2.441503009748729e-13,2.441503009748729e-13,2.441503009748729e-13,2.441503009748729e-13,2.441503009748729e-13,2.441503009748729e-13,2.441503009748729e-13,2.441503009748729e-13,1.7144599367637873e-13
Sha256_000613A3060269601411914C30724989B81D29E3323A9ABDF37A5265AA359C41,3103.032241738266,1090.4275828588618,979.5461389827216,927.5666284886144,865.6744213298422,815.8843051784364,784.1119380254138,711.7863203228287,678.0200129273943,616.0372715912371,527.352636569509,489.8244416287989,357.1989036641648,288.6728996970923,267.17437811221674,166.32892504392584,2.3765805908614136e-13,2.3765805908614136e-13,2.3765805908614136e-13,2.3765805908614136e-13,2.3765805908614136e-13,2.3765805908614136e-13,2.3765805908614136e-13,2.3765805908614136e-13,2.3765805908614136e-13,2.3765805908614136e-13,2.3765805908614136e-13,2.3765805908614136e-13,2.3765805908614136e-13,2.3765805908614136e-13,2.3765805908614136e-13,1.3994113785462315e-13
Sha256_000796799FF52887481500E88E8F3019DAB89897F5AC25F27A685970CE4CE947,3062.975841492725,1181.5051878091,1038.4937581389977,888.1338616279985,874.1583531290689,782.9502434650043,695.4894445267903,666.0685433930388,654.5496636775714,601.7947560898506,505.1557526266473,457.2496690753929,411.7227157280983,343.88666148655784,310.24277775545085,240.79174614536348,2.1368474553002898e-13,2.1368474553002898e-13,2.1368474553002898e-13,2.1368474553002898e-13,2.1368474553002898e-13,2.1368474553002898e-13,2.1368474553002898e-13,2.1368474553002898e-13,2.1368474553002898e-13,2.1368474553002898e-13,2.1368474553002898e-13,2.1368474553002898e-13,2.1368474553002898e-13,2.1368474553002898e-13,2.1368474553002898e-13,7.745818940802585e-14
Sha256_0015928123464F8B3026CA196C039F6234452C362E9CFC5C89678DC2EE9073C2,3124.216978026393,1120.5346193284872,1036.5755924647594,851.4755327430969,826.3138351409251,766.3260544644463,722.6616271901265,678.16230032549,647.8145814732634,603.4779807856489,571.2592337260252,500.98124617657237,454.09131816601763,338.6573731457447,295.72737189905274,262.613106949295,2.2884423451242026e-13,2.2884423451242026e-13,2.2884423451242026e-13,2.2884423451242026e-13,2.2884423451242026e-13,2.2884423451242026e-13,2.2884423451242026e-13,2.2884423451242026e-13,2.2884423451242026e-13,2.2884423451242026e-13,2.2884423451242026e-13,2.2884423451242026e-13,2.2884423451242026e-13,2.2884423451242026e-13,2.2884423451242026e-13,7.780576742269397e-14
