,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
10,e6b885d626f8ed867e4f6cc34a162338ad0b7558283a885d6774157b98255a77,2896.751401161956,1147.5407251660667,978.7291507541985,932.3341354182287,870.5321916985928,848.9275684286741,806.3112843771754,736.0658389226996,648.179024210958,592.473498493401,574.3086925087473,496.0725585426937,478.3330733569513,380.618727060073,261.3512453069612,257.88917044158404,2.443919143946858e-13,2.443919143946858e-13,2.443919143946858e-13,2.443919143946858e-13,2.443919143946858e-13,2.443919143946858e-13,2.443919143946858e-13,2.443919143946858e-13,2.443919143946858e-13,2.443919143946858e-13,2.443919143946858e-13,2.443919143946858e-13,2.443919143946858e-13,2.443919143946858e-13,2.443919143946858e-13,8.446427163628101e-14
11,c1cefe44f07e7c6c9191b5a329d9b17a737258296032c42c49e18d4719942cd7,2862.8744598789376,1102.8084533192277,1012.3305712083604,958.6989344742677,933.564923643387,858.249875219848,795.858369644702,723.6487822623956,674.3326794815434,580.8020666042589,535.9918506728792,483.41309147452637,397.92929047880546,350.87476282755017,334.071605704927,196.61217913981355,1.955052299837187e-13,1.955052299837187e-13,1.955052299837187e-13,1.955052299837187e-13,1.955052299837187e-13,1.955052299837187e-13,1.955052299837187e-13,1.955052299837187e-13,1.955052299837187e-13,1.955052299837187e-13,1.955052299837187e-13,1.955052299837187e-13,1.955052299837187e-13,1.955052299837187e-13,1.955052299837187e-13,1.6899220831169553e-13
12,e1bcf578a3877b124967ed89720c5dff3d5fe84347ca2a73d81282c3d0ec10fd,2944.9867791464353,1168.9961546136103,1044.253847426717,949.4619628866174,892.315740655995,828.8547907255373,786.8517258632825,722.2354306389949,633.0268762178994,583.0705904579138,549.4930307817813,477.03673701433763,421.1447197156356,387.2124357424887,314.2919984722394,185.99101851973015,2.6543216884439194e-13,2.401490643995752e-13,2.401490643995752e-13,2.401490643995752e-13,2.401490643995752e-13,2.401490643995752e-13,2.401490643995752e-13,2.401490643995752e-13,2.401490643995752e-13,2.401490643995752e-13,2.401490643995752e-13,2.401490643995752e-13,2.401490643995752e-13,2.401490643995752e-13,2.401490643995752e-13,2.401490643995752e-13
13,d012fb80366825456910526390c7c5e19fb2ad3c930d40242c6b9167e0eb145a,2856.3344177618824,1074.8024724321667,1021.1532740545307,924.1472745277911,897.9888198251027,794.369550297103,780.305913138535,712.0038460731499,660.8369187522085,577.8402429980322,538.9899112735728,500.4489009838134,438.5685291683843,424.4081768924015,304.6822100590639,255.455546191638,1.941451179525196e-13,1.941451179525196e-13,1.941451179525196e-13,1.941451179525196e-13,1.941451179525196e-13,1.941451179525196e-13,1.941451179525196e-13,1.941451179525196e-13,1.941451179525196e-13,1.941451179525196e-13,1.941451179525196e-13,1.941451179525196e-13,1.941451179525196e-13,1.941451179525196e-13,1.941451179525196e-13,7.053104634141869e-14
14,c1a5c6a0348b625572a436419737df5f76bd0d9b7f0b527093a10f304275ab8c,3129.1068211746883,1170.4849493491956,1018.090907537405,865.4366644585489,849.7355381134904,804.5364154709459,754.8852983631168,674.6806750432105,647.8832057071276,561.2130895985534,539.7582817816041,488.8597889827211,466.3787056746179,352.5945282260945,308.6996786087963,241.25183333423558,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,8.342321762194167e-14
15,e8af306e6415f84b07d495ad0722e6343837bbdcf6c5449da7320bd49eb295a6,3033.7826929918124,1089.4426488067313,1046.766272288876,947.2033134433744,841.6756092253996,770.4947257238921,709.6432858720639,703.6406458147775,678.4319716481508,615.9309770323271,552.4892013585868,534.6655375590617,496.1005450575272,460.62902589980484,386.00392997188226,344.97606895313294,2.1186063287871171e-13,2.1186063287871171e-13,2.1186063287871171e-13,2.1186063287871171e-13,2.1186063287871171e-13,2.1186063287871171e-13,2.1186063287871171e-13,2.1186063287871171e-13,2.1186063287871171e-13,2.1186063287871171e-13,2.1186063287871171e-13,2.1186063287871171e-13,2.1186063287871171e-13,2.1186063287871171e-13,2.1186063287871171e-13,9.311751941579595e-14
16,bbcb9d74f2b0f9065776b90bcd491ca49059e529ee0f692b392324682f75e0c4,3098.5221443568016,1172.6595778312972,1008.7180607085295,853.2227533969707,846.6308390464249,782.2972669766536,738.9197251548472,682.6050319205956,630.1837605763463,580.5257100218759,535.1878410427553,505.7956314742352,441.0943694813265,401.1796554772855,393.35676513493934,240.14212380159492,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,2.4667543898328186e-13,8.422810238109417e-14
17,c4e0c0aa645e46d68ea21c62aaee0a2e03746eda2205a79de2096021057f42f3,3082.6509197644973,1135.1369002886088,1056.5853716929248,959.0277841932219,854.4280740876023,804.9502351252554,757.8037581435253,686.8638674698029,638.9188443636044,627.604734146092,544.3519475839491,487.59470735443375,392.93056624057783,382.95312037201967,303.86106184078835,235.75021137450022,2.612955262855121e-13,2.612955262855121e-13,2.612955262855121e-13,2.612955262855121e-13,2.612955262855121e-13,2.612955262855121e-13,2.612955262855121e-13,2.612955262855121e-13,2.612955262855121e-13,2.612955262855121e-13,2.612955262855121e-13,2.612955262855121e-13,2.612955262855121e-13,2.612955262855121e-13,2.612955262855121e-13,1.9301759821370712e-13
18,be94292520b0b3713cc2440a90fe47f5aaf4c1dfd031d1d81de74d3821dc9f73,2823.4156254074614,1056.8997473486322,1024.6418410030471,977.3321959390471,916.2846453795228,825.3600971716762,757.1714031935494,701.5783224111069,671.7127931201037,588.7297109991893,538.281922769378,511.93051512040455,478.7711422629801,460.43780249550446,346.48534430689494,282.8914789405176,1.9870496861998332e-13,1.9870496861998332e-13,1.9870496861998332e-13,1.9870496861998332e-13,1.9870496861998332e-13,1.9870496861998332e-13,1.9870496861998332e-13,1.9870496861998332e-13,1.9870496861998332e-13,1.9870496861998332e-13,1.9870496861998332e-13,1.9870496861998332e-13,1.9870496861998332e-13,1.9870496861998332e-13,1.9870496861998332e-13,1.2872101764892048e-13
19,c5c508fd88d058f5e2b3abc2a066c52c1fafb148f27000c47da859945f771512,3111.883539899094,1114.440618655426,1057.6905816573508,894.0857490131227,814.8892999563529,762.0926190546754,756.1604523434595,704.1617839552277,678.9993060009289,619.2860391328406,583.2909806886548,500.6048478237539,452.28395118757925,430.8384512658807,387.8997114893175,315.02301854346894,2.1992320504285793e-13,2.1992320504285793e-13,2.1992320504285793e-13,2.1992320504285793e-13,2.1992320504285793e-13,2.1992320504285793e-13,2.1992320504285793e-13,2.1992320504285793e-13,2.1992320504285793e-13,2.1992320504285793e-13,2.1992320504285793e-13,2.1992320504285793e-13,2.1992320504285793e-13,2.1992320504285793e-13,2.1992320504285793e-13,1.3176643281208249e-13
20,c832cc27cf6b46ce02fee238dce9cd4c44a62ca3b512d425d56fc352b92736ea,2911.4252409202436,1084.6404408422095,1021.4257269815238,971.0588513255486,842.0922939899782,801.5264958279624,758.88449038015,686.4936143893143,641.8191128267142,581.6841807618817,549.1262739135419,508.16933238903937,423.9100029379619,415.9182957054615,373.4539633197001,301.75236181761903,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,2.0016390868457736e-13,1.0677535104037184e-13
21,ba949e090eab02005f9b1823b59aa4329017ea2441e81734f4827b3822c9704e,2891.680161189043,1117.5415106782268,1041.5310652250414,937.0362182938861,855.0494280585945,829.2393949428094,769.2972942662753,679.2189698805932,644.5749943668532,624.8506480637715,554.3753771381112,495.54797356359194,443.2949148921322,360.0583495694622,355.8241655094354,272.22308216015136,2.027899711876256e-13,2.027899711876256e-13,2.027899711876256e-13,2.027899711876256e-13,2.027899711876256e-13,2.027899711876256e-13,2.027899711876256e-13,2.027899711876256e-13,2.027899711876256e-13,2.027899711876256e-13,2.027899711876256e-13,2.027899711876256e-13,2.027899711876256e-13,2.027899711876256e-13,2.027899711876256e-13,8.879434791097513e-14
22,dec113368b123f27c8ba599fb06a0cc40831420449eca6983e38ae521e34c7f8,2979.6555440267334,1071.3988980773227,999.9817396652111,917.2533560970496,885.0283323459022,820.0396561883256,721.3577924511961,707.2148886599405,636.5120811349414,560.7125310466347,519.5329622770189,481.0472295296225,450.1129650005963,372.8972835552699,333.0302076659627,209.6058171163612,2.4558440032018076e-13,2.4558440032018076e-13,2.4558440032018076e-13,2.4558440032018076e-13,2.4558440032018076e-13,2.4558440032018076e-13,2.4558440032018076e-13,2.4558440032018076e-13,2.4558440032018076e-13,2.4558440032018076e-13,2.4558440032018076e-13,2.4558440032018076e-13,2.4558440032018076e-13,2.4558440032018076e-13,2.4558440032018076e-13,8.24443405209885e-14
23,e09a1fac1b25cfb0312addceea5a6ef8f94eef130c1907c25d27e6a9c916c9b0,2794.7154815727363,1129.5654266056263,1064.7777234768914,939.0127378850678,891.7806194369163,849.6176923325552,777.9494281875809,667.8780104972918,632.5856249502692,546.7810441302818,520.3016552438272,470.9689805410449,436.26665955078414,413.33735002230384,378.9170827667612,330.60151350847184,1.9781867015610127e-13,1.9781867015610127e-13,1.9781867015610127e-13,1.9781867015610127e-13,1.9781867015610127e-13,1.9781867015610127e-13,1.9781867015610127e-13,1.9781867015610127e-13,1.9781867015610127e-13,1.9781867015610127e-13,1.9781867015610127e-13,1.9781867015610127e-13,1.9781867015610127e-13,1.9781867015610127e-13,1.9781867015610127e-13,9.091963276303505e-14
24,be6a1241a9c2dd93e1dc9b6ade6bb5db59ff976dc4fc6f5fff51179f42e84df6,3016.9309023444007,1121.049262833741,1061.0627598937265,930.168968379449,858.2223612110628,738.7871016662774,686.4932199537631,660.3699984847926,623.5891848181124,568.315288169174,542.8988451715978,502.44121762562906,476.065961555531,348.72083686520665,316.1709874356021,273.1818537879672,2.0725912250171184e-13,2.0725912250171184e-13,2.0725912250171184e-13,2.0725912250171184e-13,2.0725912250171184e-13,2.0725912250171184e-13,2.0725912250171184e-13,2.0725912250171184e-13,2.0725912250171184e-13,2.0725912250171184e-13,2.0725912250171184e-13,2.0725912250171184e-13,2.0725912250171184e-13,2.0725912250171184e-13,2.0725912250171184e-13,1.4742441962198596e-13
25,b380fe9545e6bfd3e6dd76fffcba308d2317080d4e016203605deed475eebc8e,3142.639139850346,1106.075920818224,1050.1634166023873,897.3946723090363,871.4013754719371,810.9729508709528,747.6785340635079,702.4087581400656,660.7313523415373,565.7522087773806,544.3016837726476,514.5756248306776,477.01146462592845,418.00618183814356,360.1720400597846,315.9893579959661,2.2342137084949514e-13,2.2342137084949514e-13,2.2342137084949514e-13,2.2342137084949514e-13,2.2342137084949514e-13,2.2342137084949514e-13,2.2342137084949514e-13,2.2342137084949514e-13,2.2342137084949514e-13,2.2342137084949514e-13,2.2342137084949514e-13,2.2342137084949514e-13,2.2342137084949514e-13,2.2342137084949514e-13,2.2342137084949514e-13,7.83948653035652e-14
26,d67eac83cf43cb8c2e8e036d85ab7aedde0aeffc8b9622adc121d327d865616a,2900.7846989049895,1111.965922415234,998.7609813037344,988.818656974539,853.371653321546,793.3065828272864,747.470080267235,706.9765332945955,680.35456830933,615.6672078859125,602.2029500400388,528.4522884727483,441.40493441073085,335.50666955630317,303.3374719087782,265.4861658148186,1.9659769921760427e-13,1.9659769921760427e-13,1.9659769921760427e-13,1.9659769921760427e-13,1.9659769921760427e-13,1.9659769921760427e-13,1.9659769921760427e-13,1.9659769921760427e-13,1.9659769921760427e-13,1.9659769921760427e-13,1.9659769921760427e-13,1.9659769921760427e-13,1.9659769921760427e-13,1.9659769921760427e-13,1.9659769921760427e-13,6.455903023284154e-14
27,c53a382b040ef748e178bb559856b443526f0f3222d7b3ffc69a4598d5e951ff,2843.194266750368,1065.9060924432022,1034.5968451019,955.1406845042206,911.8462988723273,868.8630847571094,777.9291610915875,659.5506480788821,641.7142122234186,541.877010024624,522.1239467544941,487.46803369165116,465.44453780025066,380.14712301186813,344.8857742920838,284.73788055294915,2.0567538232730417e-13,2.0567538232730417e-13,2.0567538232730417e-13,2.0567538232730417e-13,2.0567538232730417e-13,2.0567538232730417e-13,2.0567538232730417e-13,2.0567538232730417e-13,2.0567538232730417e-13,2.0567538232730417e-13,2.0567538232730417e-13,2.0567538232730417e-13,2.0567538232730417e-13,2.0567538232730417e-13,2.0567538232730417e-13,1.352092093308145e-13
28,c43b867acac79765f362f353f9397e82bf31b82e0ddf04e40059c2c631e684f9,3073.1864079231987,1108.869985684681,996.0020225747469,910.5896303794,857.360598274054,844.5418835966452,755.2343531466335,680.7493289521202,627.5189237604718,585.2949047816749,566.647117397966,453.043131831304,376.0038645194096,347.06201131173316,293.83021278354283,241.18061166554602,2.349104747333095e-13,2.349104747333095e-13,2.349104747333095e-13,2.349104747333095e-13,2.349104747333095e-13,2.349104747333095e-13,2.349104747333095e-13,2.349104747333095e-13,2.349104747333095e-13,2.349104747333095e-13,2.349104747333095e-13,2.349104747333095e-13,2.349104747333095e-13,2.349104747333095e-13,2.349104747333095e-13,1.0919091186644673e-13
29,c6c2b71f2942246aaaa2223a8437cdf848dfe67d73518348a6121c4b65d32846,3061.6376407247267,1089.3375698001698,1056.137251591859,927.5910178702322,870.3893590424088,745.8376458706887,711.6708201415838,696.8838783470836,689.727057583624,627.3109514885047,591.5880920832133,546.5789847530081,499.154726207021,418.6898062923867,378.71073239245095,329.5417793038431,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,2.106753809786776e-13,9.525029531519041e-14
30,c06fe97be1ba17fc73f8a2b133dd572e65b691a8b7bfccfb62b771e8b547fec3,3018.0205064037623,1158.027167168688,1036.4961600979498,923.7643232406633,916.265009741632,809.7234209623283,747.886392567404,713.845248807203,678.8036444269542,599.7340097908209,569.1985520181578,509.8167475664247,491.48110616350175,394.1327175108348,312.53623738127817,257.5446601294405,2.154385901534314e-13,2.154385901534314e-13,2.154385901534314e-13,2.154385901534314e-13,2.154385901534314e-13,2.154385901534314e-13,2.154385901534314e-13,2.154385901534314e-13,2.154385901534314e-13,2.154385901534314e-13,2.154385901534314e-13,2.154385901534314e-13,2.154385901534314e-13,2.154385901534314e-13,2.154385901534314e-13,7.725377230016777e-14
31,d7baa4dde473b7824586c8229cb344b446464d1597c565010b037538877016a6,2957.0765246668957,1115.0489236148383,1075.6193577407412,971.7717919157182,839.8122902232037,815.3550912480116,755.2443659895994,697.8868513285563,678.5247215849594,665.8143103559221,542.8685652070033,521.5575288461722,459.5235870937521,372.5908029486136,341.1299381480504,251.19652216608787,2.0821350786138593e-13,2.0821350786138593e-13,2.0821350786138593e-13,2.0821350786138593e-13,2.0821350786138593e-13,2.0821350786138593e-13,2.0821350786138593e-13,2.0821350786138593e-13,2.0821350786138593e-13,2.0821350786138593e-13,2.0821350786138593e-13,2.0821350786138593e-13,2.0821350786138593e-13,2.0821350786138593e-13,2.0821350786138593e-13,1.0709200279964152e-13
32,b61eb30f9c3fd608f13ba789a2a35201b150db5fff7b9e48e952725ee8a03b26,3007.3382054424965,1084.566948789703,989.291963235968,901.0711101241607,827.3157894508902,790.9387001168689,783.920341933015,702.871569028866,683.7479293274771,662.4930533676536,632.353214264592,596.1836074623641,440.14618886895585,387.3895963414809,310.9628809644348,222.6492566968619,2.2718334201527738e-13,2.2718334201527738e-13,2.2718334201527738e-13,2.2718334201527738e-13,2.2718334201527738e-13,2.2718334201527738e-13,2.2718334201527738e-13,2.2718334201527738e-13,2.2718334201527738e-13,2.2718334201527738e-13,2.2718334201527738e-13,2.2718334201527738e-13,2.2718334201527738e-13,2.2718334201527738e-13,2.2718334201527738e-13,9.624570774835062e-14
33,deaef474057d138195bc4626b006f7e59662f43310dcf862013eeb9a9ae0f65b,3035.316829219086,1120.7068965325545,1053.2561668063383,961.0453459012331,884.0935865940322,830.1043212908556,757.7724747286351,682.3234937961028,576.0368730475165,550.2810127042088,523.227644400376,489.5990025965955,468.8492095569122,388.71935021003924,344.6083548387628,247.13903938639183,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,2.454521879820277e-13,7.901007040647938e-14
34,e09f45bbd29ae775fe450922cd815e7adc7acca8ddcb71a7e6ece30853decd49,3262.653599176832,1100.3330558644166,1041.3714590677555,945.9488788167788,865.8120167578999,801.4125308405308,745.1294219521617,678.384697523548,640.1243000248525,605.9289072916349,550.4212528248389,512.9182063462661,460.21537056752663,382.1893076540878,333.59646160203823,296.0281390165943,2.3407198634137443e-13,2.3407198634137443e-13,2.3407198634137443e-13,2.3407198634137443e-13,2.3407198634137443e-13,2.3407198634137443e-13,2.3407198634137443e-13,2.3407198634137443e-13,2.3407198634137443e-13,2.3407198634137443e-13,2.3407198634137443e-13,2.3407198634137443e-13,2.3407198634137443e-13,2.3407198634137443e-13,2.3407198634137443e-13,5.106488946991407e-14
35,e8e8e55d9123dae408aa0a0e9b945b7cd041544a12365fc26a342553a3169695,3137.5502490114077,1143.5872263097795,1019.6603596560519,917.1610510467142,882.6360233599287,772.3232039326846,736.9504782416581,704.9779562049674,681.5134194295679,613.1955427015256,508.60165950705294,492.4964782700737,430.2920942427097,387.23276866635797,326.389643391263,254.55293071245964,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,2.1844222385276478e-13,1.1356736584608311e-13
36,c4864da32bbbe2059fc6489adc72c43f622a66870aeed620176efc2b1c7326ea,2711.0902421396263,1090.1423867243816,1023.0772103118383,938.4790245775652,823.885482123693,794.7559476603219,773.5449178746586,686.5691059958691,636.9073822410936,589.0779760029664,517.3198215453817,493.25791038438734,472.5557046381738,428.58370069023107,370.6465198892105,326.6381362646672,1.9284842041176418e-13,1.9284842041176418e-13,1.9284842041176418e-13,1.9284842041176418e-13,1.9284842041176418e-13,1.9284842041176418e-13,1.9284842041176418e-13,1.9284842041176418e-13,1.9284842041176418e-13,1.9284842041176418e-13,1.9284842041176418e-13,1.9284842041176418e-13,1.9284842041176418e-13,1.9284842041176418e-13,1.9284842041176418e-13,7.580367738300964e-14
37,ce5d6e52009ecf91f7a5c92daa32aeea84cb54059e94ac466a1b6b389ab3d704,2692.2637839957392,1110.2700254792244,1064.728241380068,936.766578870907,876.5429159721533,794.9938028985353,733.4340144316755,707.4924662888135,658.440353956806,632.7901852351397,571.0547123808263,461.196686231458,425.1844117884583,373.8246654698516,328.5395117809197,305.7561144801126,1.8822425251740046e-13,1.8822425251740046e-13,1.8822425251740046e-13,1.8822425251740046e-13,1.8822425251740046e-13,1.8822425251740046e-13,1.8822425251740046e-13,1.8822425251740046e-13,1.8822425251740046e-13,1.8822425251740046e-13,1.8822425251740046e-13,1.8822425251740046e-13,1.8822425251740046e-13,1.8822425251740046e-13,1.8822425251740046e-13,3.9006394926093586e-14
